Time,Time Code,Country Name,Country Code,GDP,"Inflation, consumer prices (annual %)","Inflation, GDP deflator (annual %)","Unemployment, total (% of total labor force) (national estimate)",Real interest rate (%),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),"Official exchange rate (LCU per US$, period average)","Foreign direct investment, net inflows (% of GDP)",GDP growth (annual %),GDP per capita (current US$),Consumer price index (2010 = 100)
2015,YR2015,Denmark,DNK,302673070846.857,0.452034153691575,0.433060802052097,6.278,..,55.418174402012,48.6300540046819,6.7279068312963,0.611475183333102,2.34259110757047,53254.8563700916,107.133291670387
2015,YR2015,Djibouti,DJI,2424391785.43897,-0.847389733971381,1.80710082094966,..,..,145.421307480105,122.942148774525,177.721,5.93271216592948,7.52610891881017,2409.31190224284,112.479105732701
2015,YR2015,Dominica,DMA,540737037.037037,-0.84382698463833,6.81983377311113,..,1.73079551638559,47.3242967417585,60.4634278316975,2.7,1.32418828718005,-2.73150306271826,7724.04241057376,102.403196345051
2015,YR2015,Dominican Republic,DOM,71164826836.5281,0.836746346724557,2.47188597709767,7.605,12.105545410125,23.7615822994204,28.409495417775,45.0454990740741,3.12977646262852,6.9270187716221,6838.93674590634,119.444995914537
2015,YR2015,Ecuador,ECU,99290381000,3.96664623255358,-2.49102075763332,3.616,..,21.2582213779601,23.9856557706229,1,1.33215455916871,0.0988726083462694,6130.58667556768,121.476252276892
2015,YR2015,"Egypt, Arab Rep.",EGY,329366576819.407,10.370490343517,9.93088973035982,13.052,1.54106846018941,13.1838454928598,21.6620974671631,7.69125833333333,2.10258128401326,4.37201907790141,3370.38244716015,156.784372636979
2015,YR2015,El Salvador,SLV,23438240000,-0.731384487388595,1.307617777231,3.998,..,29.4861730232304,47.0740977138215,1,2.10997804482034,2.40000008852115,3761.51368000275,108.19045106832
2015,YR2015,Equatorial Guinea,GNQ,13185496881.4055,1.67663085315988,-20.1927503678985,..,..,56.6584738218082,42.2195853462674,591.21169798261,1.7695584393641,-9.11004114881537,9788.98380398528,118.617662311179
2015,YR2015,Eritrea,ERI,..,..,..,..,..,..,..,15.375,..,..,..,..
2015,YR2015,Estonia,EST,22890762090.1508,-0.49232600654737,1.03644083022607,6.412,..,77.4354984416443,73.5016912601311,..,-3.12556273605922,1.85302004629342,17402.0376128079,111.474566584111
2015,YR2015,Eswatini,SWZ,4063245671.29285,4.95124493704919,5.5450647329474,..,3.31289951128123,43.1068657851489,40.9828457777378,12.7589308811644,0.775195420568083,2.22748067532406,3583.31129031343,135.415763752503
2015,YR2015,Ethiopia,ETH,64589328550.5953,9.56889955968623,10.8365427789744,..,..,9.36331359735926,30.2928105475922,20.57684875,4.06648896536453,10.3924630202334,630.312619383054,207.288195981494
2015,YR2015,Faroe Islands,FRO,2573905971.05459,..,4.85946280055664,..,..,53.2164924640527,52.3941791303344,6.7279068312963,..,0.976378534447207,52726.6873782078,..
2015,YR2015,Fiji,FJI,4682479912.05203,1.37488542621438,2.53089897431484,..,3.17797031648288,48.8367553913768,52.3522931741991,2.09762981633101,4.38599231548017,4.50119939222793,5105.18961191892,116.354246365723
2015,YR2015,Finland,FIN,234534382384.766,-0.207928839905268,1.61674649704926,9.376,..,35.4069588665232,35.9755895640656,..,7.4552555059125,0.543659211765487,42801.9081167285,108.789529224042
2015,YR2015,France,FRA,2439188643162.5,0.0375143805125182,1.13824878533235,10.354,..,30.5926223781313,31.1590715564548,..,1.75572374141658,1.1129123405747,36652.9223052178,105.579017755019
2015,YR2015,French Polynesia,PYF,5325846361.81186,..,1.9600633571178,..,..,19.613765074754,36.0167035606796,107.553234404315,0.488319553216919,1.66510563013841,18252.5142032094,..
2015,YR2015,Gabon,GAB,14383107762.6952,-0.338795188753497,-8.92717245327955,..,..,46.0320085043705,27.9177729544577,591.21169798261,0.289976985604188,3.8788993950789,7090.45463394942,109.004427677729
2015,YR2015,"Gambia, The",GMB,1378176608.93204,6.8084549457961,9.72036242675256,..,..,19.59633316034,33.341171987228,42.5062080923725,5.22255647330922,4.0580738039996,611.67121911225,130.679689360556
2015,YR2015,Georgia,GEO,14953673796.1929,4.00357820695097,5.82863087749261,16.506,6.29304615430311,40.8622366288493,57.9065861205245,2.26934166666667,11.6045537857847,3.02657661687478,4014.11165137641,114.664725
2015,YR2015,Germany,DEU,3357585719351.56,0.514426137125456,1.85367882408802,4.624,..,46.920738356608,39.3254862566007,..,1.86072918161758,1.49193152760772,41103.2564363768,107.199187857464
2015,YR2015,Ghana,GHA,49406009811.9819,17.1499695007878,13.252964555207,6.806,..,33.8317049892785,42.689566310302,3.71464166666667,6.4614012403315,2.12075933817334,1711.27131722255,182.642354549914
2015,YR2015,Gibraltar,GIB,..,..,..,..,..,..,..,0.654545478931426,..,..,..,..
2015,YR2015,Greece,GRC,195683527003.375,-1.73588804765284,-0.293730433148639,24.981,..,32.1271612438756,33.1505312250043,..,0.648464653767942,-0.196087629724133,18083.8779056547,100.771321684226
2015,YR2015,Greenland,GRL,2499113022.81675,..,8.14438057205848,9.1,..,37.5798451272169,45.5215358812404,6.7279068312963,..,-2.52931802394475,44536.3549705377,..
2015,YR2015,Grenada,GRD,997007407.407407,-0.515448031435429,2.75839206279986,22.9,6.03764923330236,..,..,2.7,15.4731884681937,6.44522314693144,8379.62184743156,103.8952365626
2015,YR2015,Guam,GUM,5799000000,..,2.52246816503092,6.9,..,18.0720813933437,53.26780479393,..,..,0.825688073394488,34522.3779304433,..
2015,YR2015,Guatemala,GTM,62186064718.7424,2.3887203283955,2.23162145989066,2.506,10.7558487120577,19.8299076925978,30.0635456298848,7.654815,1.93508800636056,4.09217081621244,3994.62908519019,121.791824121623
2015,YR2015,Guinea,GIN,8794202394.29076,11.7800825029834,2.97228935440204,..,..,21.4968703897159,50.9458549906031,7485.51674166667,0.605767937020464,3.82591056947008,756.425589810936,185.584371739381
2015,YR2015,Guinea-Bissau,GNB,1048229633.00189,1.47672048910466,12.1019886582441,..,-6.19776872358501,27.5430439150609,32.238492837062,591.21169798261,1.77208303056809,6.13408294113292,585.957012587988,108.519698239732
2015,YR2015,Guyana,GUY,4279840193.7046,-1.00173432776374,3.00430951684523,..,9.54233962133676,..,..,206.5,3.21740985101614,0.687404590619494,5668.42976474423,109.359694377327
2015,YR2015,Haiti,HTI,14849629407.8872,6.73184069658989,5.20596330218213,..,7.33548725653948,11.767746984081,30.1779911294329,50.7064266739439,0.711667591811209,1.4000000019679,1405.71478574216,129.158286450508
2015,YR2015,Honduras,HND,20979791685.416,3.15783117980923,6.9327703694637,6.147,12.8349768268253,45.1667574562581,62.097647897982,21.945175,6.27594328427603,3.84007997093951,2257.22528369354,129.30447286763
2015,YR2015,"Hong Kong SAR, China",HKG,309385622601.348,2.99084819322581,3.64350099651605,3.314,1.30881241027313,195.89760161449,193.508347649149,7.75175,58.5183725103253,2.38784706747271,42432.1619740441,122.955620635278
2015,YR2015,Hungary,HUN,125174166987.372,-0.0616446800641672,2.7757419080134,6.813,0.123325582574453,87.5264509328171,79.7939941049408,279.3325,-4.20728768700017,3.7073159793626,12717.038597002,111.384403984885
2015,YR2015,Iceland,ISL,17517210519.0912,1.63305558181326,6.0545203480569,3.979,1.46667925783666,51.6517214467662,44.1664864618796,131.918708431432,6.54080992846603,4.43666371937172,52951.6815110898,117.847368154088
2015,YR2015,India,IND,2103588360066.32,4.90697344127221,2.27958810140629,..,7.5564884209978,19.8131891561946,22.1097247092091,64.1519444632786,2.09211521441126,7.99625379040316,1590.17433135955,146.790501522573
2015,YR2015,Indonesia,IDN,860854232686.214,6.36312113115612,3.98024266013961,4.514,8.34991063469474,21.1601792601373,20.7774609813453,13389.4129365079,2.29761639380441,4.87632230022123,3322.58167895444,132.300991429788
2015,YR2015,"Iran, Islamic Rep.",IRN,408212917874.964,12.4846815611533,0.197001678736839,11.166,13.9854467563743,18.7208345068656,20.701754154314,29011.491377053,0.50218890932499,-1.42488493937491,4990.93679541655,287.964093938751
2015,YR2015,Iraq,IRQ,166774104959.102,1.39333028780309,-30.1996539393789,..,60.8767095545268,34.5141464410956,35.0776221572159,1167.33333333333,-4.54159235443502,4.72286401884131,4416.94292408042,118.539288337005
2015,YR2015,Ireland,IRL,292364226871.756,-0.289879079012766,8.30014134761103,9.908,..,121.850238402927,93.1456953647411,..,81.0838683875125,24.4752533362377,62179.2642662951,104.714273288684
2015,YR2015,Isle of Man,IMN,7084795708.28406,..,-0.627110745947576,..,..,..,..,0.654545478931426,..,-0.385798408302321,84753.4567282435,..
2015,YR2015,Israel,ISR,303414276832.04,-0.601291007162392,2.31774802896861,5.176,1.115796421179,31.1712490255778,28.0410510889648,3.88683333333333,3.73621179542429,2.48582628898106,36206.5222171621,106.741999810084
2015,YR2015,Italy,ITA,1836637711060.55,0.0387903996579733,0.931863574759717,11.896,3.16786623371122,29.7159823723612,26.7021937892476,..,0.724336604335309,0.778304350716581,30242.3861352184,107.498700856028
2015,YR2015,Jamaica,JAM,14188936958.4343,3.69154228855732,6.65540782392959,13.511,9.67705080227993,29.9216654806929,46.1958561816546,116.969776646049,6.51900749449877,0.92148712538031,5077.5509836244,141.110358835477
2015,YR2015,Japan,JPN,4444930651964.18,0.795279630579839,2.111298993275,3.385,-0.948441229804994,17.4367598376529,17.990648516827,121.044025684011,0.118161987748241,1.56062669674904,34960.6393843385,103.594656354368
2015,YR2015,Jordan,JOR,38587017887.3239,-0.876851359704049,2.16975211695323,13.075,6.17297626649221,36.5444370225267,58.8134752041523,0.71,4.1472022917494,2.49652879315188,4064.25301043642,116.397138828916
2015,YR2015,Kazakhstan,KAZ,184388404706.042,6.66577611541549,1.82354987628641,4.93,..,28.5167080072354,24.5330208000299,221.728333333333,3.56737402233377,1.20000000053288,10510.7703240885,137.282601702893
2015,YR2015,Kenya,KEN,70120446896.8359,6.58217440250403,9.23865468396285,..,6.26880578270384,15.1287339034504,25.1986507884515,98.1784533265271,0.883799936312692,4.96772112759767,1496.65357260021,150.189638797652
2015,YR2015,Kiribati,KIR,170292316.823055,0.572015743634246,4.5611706627853,9.335,..,15.881811091151,107.202224865269,1.33109026245502,-0.481421809374458,9.86517472141171,1459.14398299206,99.5474244893384
2015,YR2015,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Korea, Rep.",KOR,1466038936206.43,0.70633177245575,3.18559596664953,3.546,0.337001849362955,42.989561527711,36.142932861381,1130.9525,0.279944815832785,2.80910326824133,28737.4391706499,109.82747242569
2015,YR2015,Kosovo,XKX,6295848422.71573,-0.536929392740748,0.607839521714041,32.84,7.66556613773766,22.4513928552736,51.5690493993839,0.901296423367096,5.4536035105824,5.91623248035947,3520.78207462478,111.815384928396
2015,YR2015,Kuwait,KWT,114585576961.43,3.27170166092133,-25.9584189407846,2.2,40.8599039998745,53.7662480818489,44.9333252111054,0.300852025,0.248414880261219,0.593019617221231,29315.1985079166,118.131631775165
2015,YR2015,Kyrgyz Republic,KGZ,6678177511.66313,6.50331838993384,3.42728749981312,3.364,19.5333606509168,35.1896004872594,75.7719702273738,64.4621082725294,17.1312307587207,3.87582544821412,1121.08269597662,146.358103369357
2015,YR2015,Lao PDR,LAO,14426381187.0894,1.27735427102992,2.34849600685918,..,..,33.9522573081909,51.8460643954901,8127.61059846586,7.47075722325615,7.27006584373785,2125.45905698314,125.804029263158
2015,YR2015,Latvia,LVA,27263090547.0617,0.174242243625186,0.115712474014657,9.873,..,60.2753827650078,62.0239819704652,..,2.98148083437119,3.88526005426763,13786.4567953114,107.544870498588
2015,YR2015,Lebanon,LBN,49929337836.8159,-3.74914524799629,3.33578444902192,..,3.63383207891925,23.1396677268024,48.6993749079787,1507.5,4.32469174487594,0.462320792597581,7802.75136769776,114.970576284332
2015,YR2015,Lesotho,LSO,2359686724.53829,3.21844513655931,10.2030391854904,..,0.332986111110699,42.8918037123102,86.8309693705568,12.7589308811644,4.79809498524625,3.12406678044546,1113.83683453612,127.046843072419
2015,YR2015,Liberia,LBR,3227075700,7.74869687621306,0.062713425558087,..,13.5354646875379,..,..,86.1883665716999,7.21023781604438,-0.0185649695590939,699.662946853965,147.590891046088
2015,YR2015,Libya,LBY,48717506273.4399,10.4022933588151,-7.04070727195379,..,..,22.2273741215145,34.6775332111739,1.38120985962103,..,-0.842656252118843,7867.5157311439,142.164780042916
2015,YR2015,Liechtenstein,LIE,6268515276.17441,..,..,..,..,..,..,..,1282.60722939224,..,167809.269874833,..
2015,YR2015,Lithuania,LTU,41435533340.3883,-0.884097405500596,0.0636827914669311,9.12,..,68.7776407338805,69.7746765905942,..,2.50257212107381,2.02458395469182,14263.9645773495,107.624882767344
2015,YR2015,Luxembourg,LUX,60071584216.1375,0.474743161437779,2.21918065733098,6.669,..,191.835449041844,159.296525319647,..,75.6300239935577,2.26978448419565,105462.012584423,109.200109200109
2015,YR2015,"Macao SAR, China",MAC,45048190598.3249,4.56056338028173,4.51405118914209,1.81,0.704162552771047,78.5067332391829,39.9916043012666,7.98496041666667,1.07999340226639,-21.5144021947741,73220.6355551661,131.335802236165
2015,YR2015,Madagascar,MDG,11323020701.3017,7.40419174202137,6.5037166915161,1.785,47.146664487391,28.3906461296836,32.8297327068242,2933.50833333333,2.89727727453158,3.13229807490305,455.63803458407,139.549180162949
2015,YR2015,Malawi,MWI,9219474379.31534,21.8673475542553,19.8146692597743,..,20.5087964607091,..,..,499.605833333333,3.12107477506801,2.80000000125504,544.276872741836,250.618999732887
2015,YR2015,Malaysia,MYS,301355266964.947,2.10438980238351,1.21805573355338,3.1,3.30703770408129,69.4486908970754,61.9213815481844,3.90550026302768,3.27094402931735,5.09153242155011,9699.60046342736,112.789535077486
2015,YR2015,Maldives,MDV,4129505319.81871,0.953206658777607,7.32344919260277,..,3.52001093155736,..,..,15.3663312211982,7.21577938070337,3.97171571269122,9480.43151420101,132.042842431055
2015,YR2015,Mali,MLI,13104764378.326,1.45069057605961,2.88350937506129,7.729,2.20701772849495,24.0437085118274,39.5959311743242,591.21169798261,2.10248370810902,6.17180002424978,723.504204947663,110.308089786071
2015,YR2015,Malta,MLT,11091483659.6156,1.10054826378929,4.22011821696327,5.389,..,154.618155592318,144.852002582463,..,32.8243295346,9.6081323482308,24921.7141769982,108.161695229016
2015,YR2015,Marshall Islands,MHL,182997300,..,-3.20803586246174,..,..,44.4120487223697,94.6102739363761,..,-2.94738692826092,2.10051933296636,3703.64905889496,..
2015,YR2015,Mauritania,MRT,6166863896.68677,3.25472688117631,-4.79390857827042,..,22.8912964000707,30.1951447553349,47.1516417391617,32.4671666666667,8.13584950372229,5.37633923694936,1562.72683648828,123.415843264796
2015,YR2015,Mauritius,MUS,12007291045.6489,1.2865497076024,1.39953074265865,7.41,7.00246757094131,51.4978524051162,55.6481270311876,35.0567,1.80269793980248,3.69055690369433,9507.87133656424,119.752547307133
2015,YR2015,Mexico,MEX,1213294467527.59,2.72064064964023,3.22542892220264,4.311,0.207059197230484,34.1627726926537,36.2502019945959,15.8482666666667,2.98772808721934,2.70232342550646,10098.1731805195,119.410675116721
2015,YR2015,"Micronesia, Fed. Sts.",FSM,316489900,-0.2981158373807,-5.25035878326008,..,22.1112803322771,27.0650027062475,78.2314696298365,1,..,4.62188400404939,2891.32210264749,112.683242732504
2015,YR2015,Moldova,MDA,7798692878.40136,9.67624033101859,11.5743149591168,1.781,2.30781538967562,31.8069217883307,57.1594936682016,18.8184751452893,2.89625458422079,-0.338235622387202,2749.91303825395,135.726580048526
2015,YR2015,Monaco,MCO,6261649890.82388,..,1.13797243776995,..,..,..,..,..,..,4.8634732114333,170338.680381498,..
2015,YR2015,Mongolia,MNG,11619892590.6941,5.7356828193832,0.609769217723354,4.861,18.8380789952191,44.1840502346828,45.4696132431312,1970.30916666667,0.811709460633853,2.37983580731722,3919.35121343969,162.549099282135
2015,YR2015,Montenegro,MNE,4054730077.57718,1.54869158222486,2.21957293262733,17.555,6.56797930972674,42.1180721256354,60.5709052261971,0.901296423367096,17.2602289657156,3.39038139712073,6517.19267514764,111.025843470093
